Name,Actor 1,Cluster,Genre_Action,Genre_Adventure,Genre_Animation,Genre_Biography,Genre_Comedy,Genre_Crime,Genre_Documentary,Genre_Drama,Genre_Family,Genre_Fantasy,Genre_History,Genre_Horror,Genre_Music,Genre_Musical,Genre_Mystery,Genre_News,Genre_Romance,Genre_Sci-Fi,Genre_Sport,Genre_Thriller,Genre_War,Genre_Western,Year,Year,Votes,Votes,Duration,Duration,Dir_enc,A1_enc,A2_enc,A3_enc,G_mean_rat
Khiladiyon Ka Khiladi,Akshay Kumar,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,1996,5748,5748,162,162,5.333333333333333,5.544736842105263,5.756521739130435,5.513333333333334,5.807286562719216
Khilari,Fearless Nadia,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1968,1968,19,19,138,138,5.49,5.875,6.8,6.8,5.360607123124654
Khilona,Sanjeev Kumar,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1970,1970,327,327,160,160,5.633333333333333,6.584615384615384,6.547826086956522,6.8,6.05393276752471
Khoj,Rishi Kapoor,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1989,1989,272,272,113,113,5.325,5.922727272727273,6.531578947368421,5.175,5.7669266342453085
Khoj,Vikram Chatterjee,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2017,2017,449,449,116,116,6.8,6.8,6.8,6.8,5.791793976970332
Khokababu,Ferdous Ahmed,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2012,2012,221,221,158,158,5.1,5.199999999999999,5.1,5.1,5.774774254768754
Khoobsurat,Sanjay Dutt,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1999,1999,758,758,153,153,4.166666666666667,5.213207547169811,5.1000000000000005,5.79090909090909,5.6913295207461445
Khoobsurat,Sonam Kapoor,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2014,2014,7877,7877,130,130,5.675,5.366666666666667,6.4,7.050000000000001,5.774774254768754
Khoon Aur Paani,Feroz Khan,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1981,34,34,141,141,5.1000000000000005,5.842105263157895,5.70625,6.2368421052631575,5.790165512868633
Khoon Bhari Maang,Rekha,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1988,1988,1024,1024,172,172,6.081818181818182,5.475,4.683333333333334,6.199999999999999,5.733608964501954
Khoon Ka Karz,Vinod Khanna,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1991,84,84,151,151,6.1125,5.783870967741936,5.504166666666666,5.9,5.807286562719216
Khoon Ka Rishta,Jeetendra,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1981,7,7,117,117,6.45,5.4313253012048195,5.933333333333334,5.671428571428572,5.524440052700922
Khoon Ki Keemat,Mahendra Sandhu,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1974,1974,9,9,126,126,5.38,6.075,6.1,6.3,5.572467960234759
Khoon Ki Pyasi,Rita Bhaduri,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,1996,21,21,117,117,2.7,5.34,2.7,4.1,4.7897727272727275
Khoon Pasina,Amitabh Bachchan,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,357,357,210,210,5.8999999999999995,6.183870967741936,5.872727272727272,6.2368421052631575,5.790165512868633
Khooni Ilaaka: The Prohibited Area,Kishore Anand Bhanushali,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,1999,21,21,87,87,5.6,4.1,5.6,5.6,4.7897727272727275
Khooni Murdaa,Deepak Parashar,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1989,1989,39,39,127,127,4.0,4.1,3.4499999999999997,4.1,4.7897727272727275
Khooni Panja,Anil Dhawan,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1991,1991,41,41,130,130,4.366666666666666,5.716666666666666,5.2,4.1,4.7897727272727275
Khopdi: The Skull,Rajesh Bakshi,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1999,1999,8,8,97,97,2.95,3.3,4.114285714285715,4.3999999999999995,4.7897727272727275
Khosla Ka Ghosla!,Anupam Kher,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,2006,22723,22723,135,135,7.383333333333333,5.873333333333333,6.966666666666666,5.8428571428571425,5.883099778234949
Khota Paisa,Johnny Walker,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1958,1958,7,7,145,145,6.0625,4.7,6.291666666666667,6.306666666666667,6.055890973036343
Khote Sikkay,Feroz Khan,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1974,109,109,132,132,6.366666666666667,5.842105263157895,6.65,5.881818181818182,5.807286562719216
Khoya,Rupak Ginn,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,2015,77,77,82,82,7.5,7.5,7.5,7.5,6.055890973036343
Khoya Khoya Chand,Shiney Ahuja,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007,2007,527,527,131,131,6.6499999999999995,4.65,5.68,6.125,5.926779891662866
Khubsoorat,Ashok Kumar,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,1980,1621,1621,126,126,7.246428571428572,6.546987951807228,5.756521739130435,6.573333333333333,6.044681376909835
Khuda Gawah,Amitabh Bachchan,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1992,1879,1879,193,193,6.1125,6.183870967741936,6.1000000000000005,6.6000000000000005,5.8172908425711825
Khuda Haafiz,Vidyut Jammwal,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020,16142,16142,133,133,6.366666666666667,6.028571428571429,7.4,6.985714285714286,5.8172908425711825
Khuda Hafiz,Ratna Bhooshan,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1983,1983,27,27,91,91,7.459999999999999,8.1,8.1,6.55,6.055890973036343
Khuda Kasam,Sunny Deol,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,100,100,160,160,4.171428571428572,5.078,5.631578947368421,4.25,5.807286562719216
Khud-Daar,Sanjeev Kumar,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982,1982,365,365,169,169,6.7250000000000005,6.584615384615384,6.677272727272728,6.075,5.790165512868633
Khuddar,Govinda,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1994,1994,330,330,167,167,5.4,4.74,4.680952380952381,5.415,5.733608964501954
Khudgarz,Jeetendra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,1987,293,293,158,158,6.081818181818182,5.4313253012048195,5.7625,7.166666666666667,6.055890973036343
Khufia Mahal,Paidi Jairaj,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,1964,9,9,140,140,5.8,6.36,5.5,5.8,5.893104058086916
Khule-Aam,Dharmendra,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1992,17,17,155,155,5.8,5.881578947368421,6.5375,5.1,5.524440052700922
Khullam Khulla Pyaar Karen,Govinda,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2005,320,320,155,155,5.625,4.74,5.38,6.292307692307692,5.7518796992481205
Khushboo,Jeetendra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1975,1975,254,254,132,132,7.552941176470589,5.4313253012048195,6.257894736842106,6.8,5.926779891662866
Khushi,Sunil Kumar Agrawal,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003,2003,1565,1565,161,161,5.9,4.4,4.9375,5.557142857142857,5.777403574995128
Khwaab,Manisha Koirala,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,7,7,120,120,4.6,4.588888888888889,5.45,5.510869565217392,6.055890973036343
Khwaabb,Simer Motiani,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2014,2014,68,68,90,90,5.5,5.5,5.5,5.5,6.098934342189658
Khwab,Yogeeta Bali,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1980,1980,27,27,115,115,6.6,6.0,5.36,5.714814814814815,5.8983628152487055
Khwab Sare Jhootey,Ajay Gautam,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020,8,8,100,100,7.8,7.8,7.8,7.8,6.055890973036343
Khwahish,Himanshu Malik,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2003,2003,197,197,152,152,3.1,4.1,4.425,5.3,6.05393276752471
Ki & Ka,Amitabh Bachchan,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,2016,5407,5407,126,126,6.825,6.183870967741936,4.416666666666667,5.557142857142857,5.774774254768754
Kick,Salman Khan,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,26761,26761,146,146,5.898232868643235,5.1312500000000005,3.9200000000000004,5.55,5.705949471456475
Kidnap,Sanjay Dutt,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,2328,2328,135,135,5.433333333333334,5.213207547169811,5.866666666666666,4.883333333333334,5.807286562719216
Kill Dil,Ranveer Singh,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,3927,3927,127,127,5.6000000000000005,5.471428571428571,4.3,4.8999999999999995,5.777403574995128
Killer,Nagarjuna Akkineni,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992,1992,124,124,160,160,6.3,6.3375,5.833333333333333,6.3,5.807286562719216
Kinara,Jeetendra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1977,1977,118,118,139,139,7.552941176470589,5.4313253012048195,6.257894736842106,5.14,5.926779891662866
Kinare Kinare,Dev Anand,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1963,1963,46,46,111,111,7.016666666666667,6.818,6.511111111111111,7.1,5.926779891662866
King Kong,Kumkum,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,1962,38,38,142,142,6.6866666666666665,6.3,5.925,6.083333333333333,5.715953751308443
King Uncle,Jackie Shroff,4,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,2735,2735,171,171,6.081818181818182,5.16,6.2250000000000005,4.95,6.044681376909835
Kirayadar,Raj Babbar,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,79,79,146,146,6.752380952380953,5.722222222222222,5.590909090909091,6.800000000000001,5.903885336142231
Kirket,Kirti Azad,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2019,2019,270,270,132,132,5.898232868643235,5.898232868643235,5.898232868643235,5.898232868643235,6.249567108139793
Kis Kis Ki Kismat,Mallika Sherawat,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2004,2004,140,140,142,142,3.1,3.05,4.927272727272728,3.45,5.868479827524617
Kis Kisko Pyaar Karoon,Mastan Alibhai Burmawalla,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,2015,5679,5679,133,133,5.5307692307692315,5.5307692307692315,5.898232868643235,5.898232868643235,5.774774254768754
Kis Kiss Ka Kissa,Manav Gohil,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,12,12,84,84,5.6,5.6,5.6,6.733333333333333,6.055890973036343
Kisaan,Jackie Shroff,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,286,286,100,100,5.0,5.16,4.233333333333333,5.1375,5.807286562719216
Kisan Aur Bhagwan,Dara Singh,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974,1974,15,15,142,142,6.725,6.246153846153846,6.471428571428571,6.583333333333333,5.777403574995128
Kisan Kanya,Padmadevi,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1937,1937,12,12,137,137,5.533333333333334,6.3,6.3,5.266666666666667,6.055890973036343
Kishen Kanhaiya,Vikas Anand,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,618,618,160,160,6.081818181818182,4.9799999999999995,5.898232868643235,5.533333333333333,5.777403574995128
Kismat,Rakhee Gulzar,7,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1995,1995,70,70,149,149,5.625,6.208695652173914,5.084210526315789,5.05,6.186083929563623
Kismat,Bobby Deol,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004,2004,451,451,143,143,4.741666666666666,4.8125,5.035,5.15,5.790165512868633
Kismat Konnection,Shahid Kapoor,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2008,2008,5334,5334,153,153,6.2,5.761111111111111,6.1625,5.2,5.868479827524617
Kismet,Ashok Kumar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,1943,93,93,143,143,7.050000000000001,6.546987951807228,7.4,7.4,6.055890973036343
Kismet Ka Khel,Sunil Dutt,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1956,10,10,137,137,6.375,6.296774193548386,6.6375,6.1,5.807286562719216
Kismet Love Paisa Dilli,Vivek Oberoi,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,557,557,129,129,5.75,5.188888888888889,4.425,4.511111111111111,5.8216499545482625
Kismetwala,Mithun Chakraborty,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,8,8,90,90,4.2,5.3094117647058825,5.542857142857143,3.75,5.790165512868633
Kisna: The Warrior Poet,Vivek Oberoi,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2005,2005,1329,1329,171,171,6.153333333333333,5.188888888888889,3.9,5.898232868643235,6.05393276752471
Kiss Kis Ko,Chaitanya Bhosle,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2004,2004,20,20,119,119,5.0,4.6,4.6,4.6,6.181085643386556
Kissaa Kursee Kaa,Shabana Azmi,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1978,128,128,142,142,7.1,6.877419354838709,5.272222222222222,7.1,6.055890973036343
Kisse Pyaar Karoon?,Arshad Warsi,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,131,131,123,123,3.2,5.091666666666667,4.266666666666667,3.825,5.705949471456475
Kissebaaz,Pankaj Tripathi,6,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019,2019,224,224,122,122,4.6,5.38,4.933333333333334,5.25,5.705949471456475
Kissi Se Na Kehna,Farooq Shaikh,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1983,1983,603,603,140,140,7.246428571428572,6.6,7.133333333333334,6.800000000000001,5.774774254768754
Kitaab,Uttam Kumar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977,1977,197,197,124,124,7.552941176470589,7.05,7.150000000000001,6.509090909090909,6.055890973036343
Kites,Hrithik Roshan,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2010,2010,12605,12605,123,123,6.228571428571429,6.3,4.683333333333334,5.898232868643235,5.792666612008884
Kitne Door... Kitne Paas,Fardeen Khan,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2002,2002,299,299,146,146,5.45,4.2875,3.733333333333333,5.55,5.774774254768754
Knock Out,Sanjay Dutt,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,2096,2096,117,117,5.625,5.213207547169811,5.800000000000001,4.9,5.807286562719216
Kohinoor,Dilip Kumar,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960,1960,150,150,151,151,7.25,7.044444444444444,6.511111111111111,6.8,5.715953751308443
Kohra,Arman Kohli,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1993,1993,25,25,173,173,4.758333333333334,4.6000000000000005,4.9125,6.4696428571428575,5.7669266342453085
Kohraa,Biswajit Chatterjee,7,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1964,1964,134,134,153,153,6.9,6.416666666666667,6.836,6.890000000000001,6.082854915132869
Kohraam,Sadashiv Amrapurkar,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991,1991,26,26,135,135,5.225,5.0125,5.15,5.533333333333334,5.524440052700922
Kohram,Amitabh Bachchan,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999,1999,603,603,150,150,5.45,6.183870967741936,6.623076923076923,6.084615384615384,5.777403574995128
Koi Aap Sa: But Lovers Have to Be Friends,Aftab Shivdasani,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2005,232,232,142,142,5.2,4.7,4.55,5.2,5.868479827524617
Koi Hai,Aman Verma,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2003,2003,9,9,102,102,4.34,5.898232868643235,5.898232868643235,5.898232868643235,5.422831850154536
Koi Jaane Na,Kunal Kapoor,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2021,2021,514,514,141,141,3.5,6.083333333333333,3.9333333333333336,3.5,5.620495867768595
Koi Jeeta Koi Haara,Shashi Kapoor,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1976,1976,16,16,124,124,6.45,6.268421052631578,6.723529411764706,5.75,5.926779891662866
Koi Mere Dil Mein Hai,Dia Mirza,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2005,2005,88,88,128,128,4.2,5.9,5.4375,5.9,5.926779891662866
Koi Mere Dil Se Poochhe,Jaya Bachchan,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,2002,2002,270,270,165,165,5.566666666666666,5.3,3.94,4.34,5.945083991207774
Koi... Mil Gaya,Hrithik Roshan,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2003,2003,21982,21982,171,171,6.081818181818182,6.3,5.756521739130435,5.8999999999999995,5.792666612008884
Kondaveeti Raja,Chiranjeevi,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986,1986,304,304,140,140,5.671428571428572,6.333333333333333,6.9,6.449999999999999,5.790165512868633
Kondura (The Sage from the Sea),Anant Nag,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1978,1978,51,51,137,137,7.215000000000001,7.2,7.4,7.4,6.055890973036343
Kora Kagaz,Vijay Anand,7,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1974,1974,241,241,125,125,6.300000000000001,7.4,7.071428571428571,6.9,6.186083929563623
Kosa,Kunal Bhange,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,2020,15,15,85,85,7.3,7.3,7.3,7.05,6.055890973036343
Koshish,Sanjeev Kumar,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,1972,1523,1523,125,125,7.552941176470589,6.584615384615384,7.071428571428571,5.961904761904762,6.055890973036343
Kottai Mariamman,Devayani,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001,2001,20,20,140,140,3.8,3.8,3.8,3.8,6.055890973036343
Kottayam,Sreenath Janardhanan,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2020,2020,13,13,100,100,6.9,6.9,6.9,6.9,5.8983628152487055
Koyelaanchal,Kannan Arunachalam,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,2014,258,258,145,145,4.3500000000000005,5.4,5.4,5.9692307692307685,5.790165512868633
Koyla,Shah Rukh Khan,7,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1997,1997,8445,8445,166,166,6.081818181818182,6.48125,5.741176470588235,5.970833333333334,5.9856255781275935
Kranti,Dilip Kumar,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981,1981,865,865,187,187,6.2,7.044444444444444,7.033333333333334,6.3,5.8172908425711825
Kranti,Vinod Khanna,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002,2002,394,394,142,142,4.933333333333334,5.783870967741936,5.7,4.333333333333333,5.790165512868633
Krantikari,Mithun Chakraborty,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,47,47,140,140,6.3,5.3094117647058825,5.68,5.9,5.807286562719216
Krantiveer,Nana Patekar,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,1994,1923,1923,159,159,5.45,6.36875,5.504166666666666,5.95,5.807286562719216
Krantiveer: The Revolution,Jahan Bloch,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,2010,19,19,159,159,5.45,4.6,4.6,4.6,5.807286562719216
Krazzy 4,Juhi Chawla,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,2008,2028,2028,110,110,4.2,5.671428571428572,5.800000000000001,5.0249999999999995,5.883099778234949
Krina,Parth Singh Chauhan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2018,2018,6,6,130,130,5.8,5.8,5.8,4.766666666666667,5.620495867768595
Krish Trish and Baltiboy: Face Your Fears,Deepak Chachra,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,2017,28,28,65,65,7.8,7.8,7.8,7.8,5.944117647058823
Krishan Avtaar,Mithun Chakraborty,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,1993,31,31,180,180,4.7,5.3094117647058825,5.025,5.7,5.524440052700922
Krishna,Deepak S. Shivdasani,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1996,1996,318,318,156,156,4.7,4.7,5.111538461538462,4.166666666666667,5.792666612008884
Krishna Arjun,Jeetendra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1997,23,23,130,130,6.6,5.4313253012048195,5.699999999999999,6.6,6.055890973036343
Krishna Aur Kans,Manoj Bajpayee,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2012,188,188,117,117,6.5,6.565217391304348,6.5,6.5,5.780033067245344
Krishna Cottage,Sohail Khan,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2004,2004,1028,1028,124,124,5.2,4.816666666666666,5.1,5.2,5.351565063997374
Kriya,Avantika Akerkar,5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2020,2020,29,29,96,96,6.05,6.5,6.5,6.5,5.544357035905492
Kroadh,Sanjay Dutt,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990,1990,187,187,144,144,5.314285714285715,5.213207547169811,5.214285714285714,5.3133333333333335,5.807286562719216
Krodh,Sunil Shetty,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,2000,213,213,141,141,4.550000000000001,4.55,4.5,5.033333333333333,5.777403574995128
Krodhi,Dharmendra,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1981,1981,165,165,159,159,6.153333333333333,5.881578947368421,6.854545454545455,6.409090909090909,5.662154860963301
Krrish,Hrithik Roshan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2006,2006,19091,19091,154,154,6.081818181818182,6.3,5.035,6.2368421052631575,5.530918582741864
Krrish 3,Hrithik Roshan,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,2013,21272,21272,152,152,6.081818181818182,6.3,5.181818181818182,5.316666666666666,5.530918582741864
Kshatriya,Sunil Dutt,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1993,1993,575,575,187,187,5.9875,6.296774193548386,6.333333333333333,5.9692307692307685,5.87320558000766
Kshay,Rasika Dugal,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2011,302,302,92,92,6.7,6.85,6.7,6.7,6.055890973036343
Kucch Luv Jaisaa,Shefali Shah,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011,2011,126,126,105,105,4.3,5.65,5.907692307692307,6.34,6.055890973036343
Kucch To Hai,Anil v Kumar,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2003,2003,851,851,143,143,6.228571428571429,4.2,4.300000000000001,4.366666666666666,5.351565063997374
Kuch Der Aur,Meenu Kawatra,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,2018,41,41,65,65,8.5,8.5,8.5,8.5,6.055890973036343
Kuch Khatta Kuch Meetha,Sarvar Ahuja,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,2007,15,15,140,140,6.752380952380953,3.9666666666666663,5.3,5.510869565217392,5.7518796992481205
